"Record Length",25000,"Points",-0.00297200003, -0.00546875
"Sample Interval",4.00000005e-007,s,-0.00297160003, -0.00578125
"Trigger Point",7430,"Samples",-0.00297120003, -0.00296875
"Trigger Time",4.33229171e-008,s,-0.00297080003, -0.00390625
"",,,-0.00297040003, -0.00390625
"Horizontal Offset",-0.00297200003,s,-0.00297000003, -0.00265625
,,,-0.00296960003, -0.00140625
,,,-0.00296920003, -0.00171875
,,,-0.00296880003, -0.00359375
,,,-0.00296840003, -0.00109375
,,,-0.00296800003, -0.00484375
,,,-0.00296760003, -0.00359375
,,,-0.00296720003, -0.00421875
,,,-0.00296680003, -0.00546875
,,,-0.00296640003, -0.00671875
,,,-0.00296600003, -0.00703125
,,,-0.00296560003, -0.00640625
,,,-0.00296520003, -0.00609375
,,,-0.00296480003, -0.00265625
,,,-0.00296440003, -0.00265625
,,,-0.00296400003,   0.0028125
,,,-0.00296360003,  0.00890625
,,,-0.00296320003,  0.00765625
,,,-0.00296280003,  -0.0084375
,,,-0.00296240003,     -0.0225
,,,-0.00296200003,  -0.0253125
,,,-0.00296160003, -0.01984375
,,,-0.00296120003,  -0.0090625
,,,-0.00296080003,   0.0003125
,,,-0.00296040003,    0.003125
,,,-0.00296000003,   0.0015625
,,,-0.00295960003, -0.00484375
,,,-0.00295920003, -0.00515625
,,,-0.00295880003, -0.00421875
,,,-0.00295840003, -0.00328125
,,,-0.00295800003, -0.00203125
,,,-0.00295760003, -0.00203125
,,,-0.00295720003, -0.00328125
,,,-0.00295680003,           0
,,,-0.00295640003, -0.00390625
,,,-0.00295600003, -0.00484375
,,,-0.00295560003, -0.00671875
,,,-0.00295520003,   -0.008125
,,,-0.00295480003, -0.00546875
,,,-0.00295440003, -0.00640625
,,,-0.00295400003, -0.00453125
,,,-0.00295360003, -0.00453125
,,,-0.00295320003, -0.00640625
,,,-0.00295280003, -0.00234375
,,,-0.00295240003, -0.00359375
,,,-0.00295200003, -0.00171875
,,,-0.00295160003, -0.00578125
,,,-0.00295120003, -0.00484375
